2013-05-17,6:30 PM,Cedar Ridge,8,Brookside,2,Lakeview Centre
2013-05-17,6:30 PM,Kedron 1,1,MacKenzie,3,Lakeview West
2013-05-17,6:30 PM,Kedron 2,1,Baker,4,Lakeview East
2013-05-17,6:30 PM,Kedron 3,3,Thornton Dundee,2,Southmead 2
2013-05-17,6:30 PM,Kedron 4,2,North Oshawa,1,Connaught
2013-05-24,6:30 PM,Thornton Dundee,0,Cedar Ridge,7,Lakeview West
2013-05-24,6:30 PM,Baker,7,Kedron 3,0,Lakeview Centre
2013-05-24,6:30 PM,MacKenzie,2,Kedron 2,4, Connaught
2013-05-24,6:30 PM,North Oshawa,4,Kedron 1,0, Southmead 2
2013-05-24,6:30 PM,Brookside,2,Kedron 4,4,Lakeview East
2013-05-31,6:30 PM,Cedar Ridge,2,Baker,4,Connaught
2013-05-31,6:30 PM,Brookside,4,Thornton Dundee,2,Lakeview East
2013-05-31,6:30 PM,Kedron 2,3,North Oshawa,1,Lakeview Centre
2013-05-31,6:30 PM,Kedron 3,,MacKenzie,,Lakeview West
2013-05-31,6:30 PM,Kedron 4,0,Kedron 1,1,Southmead 2
2013-06-07,6:30 PM,Baker,,Brookside,,Lakeview West
2013-06-07,6:30 PM,MacKenzie,,Cedar Ridge,,Southmead 2
2013-06-07,6:30 PM,North Oshawa,,Kedron 3,,Lakeview East
2013-06-07,6:30 PM,Kedron 1,,Kedron 2,,Connaught
2013-06-07,6:30 PM,Thornton Dundee,,Kedron 4,,Lakeview Centre
2013-06-14,6:30 PM,Cedar Ridge,,North Oshawa,, Lakeview West
2013-06-14,6:30 PM,Brookside,,MacKenzie,,Southmead 2
2013-06-14,6:30 PM,Thornton Dundee,,Baker,,Connaught
2013-06-14,6:30 PM,Kedron 3,,Kedron 1,,Lakeview Centre
2013-06-14,6:30 PM,Kedron 4,,Kedron 2,,Lakeview East
2013-06-21,6:30 PM,MacKenzie,,Thornton Dundee,,Lakeview Centre
2013-06-21,6:30 PM,North Oshawa,,Brookside,,Connaught
2013-06-21,6:30 PM,Kedron 1,,Cedar Ridge,,Lakeview East
2013-06-21,6:30 PM,Kedron 2,,Kedron 3,,Southmead 2
2013-06-21,6:30 PM,Baker,,Kedron 4,,Lakeview West
2013-06-28,6:30 PM,Cedar Ridge,,Kedron 2,,Lakeview Centre
2013-06-28,6:30 PM,Brookside,,Kedron 1,,Southmead 2
2013-06-28,6:30 PM,Thornton Dundee,,North Oshawa,,Lakeview East
2013-06-28,6:30 PM,Baker,,MacKenzie,,Lakeview West
2013-06-28,6:30 PM,Kedron 4,,Kedron 3,,Connaught
2013-07-05,6:30 PM,North Oshawa,,Baker,,Southmead 2
2013-07-05,6:30 PM,Kedron 1,,Thornton Dundee,,Connaught
2013-07-05,6:30 PM,Kedron 2,,Brookside,,Lakeview West
2013-07-05,6:30 PM,Kedron 3,,Cedar Ridge,,Lakeview Centre
2013-07-05,6:30 PM,MacKenzie,,Kedron 4,,Lakeview East
2013-07-12,6:30 PM,Brookside,,Kedron 3,,Connaught
2013-07-12,6:30 PM,Thornton Dundee,,Kedron 2,,Southmead 2
2013-07-12,6:30 PM,Baker,,Kedron 1,,Lakeview East
2013-07-12,6:30 PM,MacKenzie,,North Oshawa,,Lakeview Centre
2013-07-12,6:30 PM,Kedron 4,,Cedar Ridge,,Lakeview West
2013-07-19,6:30 PM,Cedar Ridge,,Brookside,,Southmead 2
2013-07-19,6:30 PM,Kedron 1,,MacKenzie,,Connaught
2013-07-19,6:30 PM,Kedron 2,,Baker,,Lakeview Centre
2013-07-19,6:30 PM,Kedron 3,,Thornton Dundee,,Lakeview East
2013-07-19,6:30 PM,North Oshawa,,Kedron 4,,Lakeview West
2013-07-26,6:30 PM,Thornton Dundee,,Cedar Ridge,,Lakeview Centre
2013-07-26,6:30 PM,Baker,,Kedron 3,,Southmead 2
2013-07-26,6:30 PM,MacKenzie,,Kedron 2,,Lakeview West
2013-07-26,6:30 PM,Kedron 1,,North Oshawa,,Lakeview East
2013-07-26,6:30 PM,Brookside,,Kedron 4,,Connaught
2013-08-02,6:30 PM,Cedar Ridge,,Baker,,Connaught
2013-08-02,6:30 PM,Thornton Dundee,,Brookside,,Lakeview East
2013-08-02,6:30 PM,Kedron 2,,North Oshawa,,Southmead 2
2013-08-02,6:30 PM,Kedron 3,,MacKenzie,,Lakeview Centre
2013-08-02,6:30 PM,Kedron 4,,Kedron 1,,Lakeview West
2013-08-09,6:30 PM,Baker,,Brookside,,Lakeview West
2013-08-09,6:30 PM,MacKenzie,,Cedar Ridge,,Lakeview East
2013-08-09,6:30 PM,North Oshawa,,Kedron 3,,Lakeview Centre
